Product Collection,launch_min,launch_max,core_min,core_max,core_median,freq_min,freq_max,freq_median,tdp_min,tdp_max,tdp_median,tdp_core_min,tdp_core_max,tdp_core_median,bandwidth_min,bandwidth_max,bandwidth_median,pcie_bandwidth_min,pcie_bandwidth_max,pcie_bandwidth_median,Code Name,collection_short,year_collection
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
2nd Gen Xeon Scalable Processors,2019/04,2020/01,4.0,56.0,18.0,1.8,3.9,2.4,70.0,400.0,145.0,5.625,26.25,7.8125,102.384,281.568,140.784,40.0,48.0,48.0,Products formerly Cascade Lake,2nd Scalable,2019/04 - 2nd Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Scalable Processors,2017/07,2018/04,4.0,28.0,14.0,1.7,3.6,2.2,70.0,205.0,132.5,5.769230769230769,26.25,8.5,102.384,127.968,127.968,48.0,48.0,48.0,Products formerly Skylake,Scalable,2017/07 - Scalable
Xeon Processor E7 v4 Family,2016/04,2017/01,4.0,24.0,17.0,2.0,3.2,2.2,115.0,165.0,140.0,6.818181818181818,35.0,7.996031746031745,59.712,59.712,59.712,32.0,32.0,32.0,Products formerly Broadwell,E7 v4,2016/04 - E7 v4
Xeon Processor E7 v4 Family,2016/04,2017/01,4.0,24.0,17.0,2.0,3.2,2.2,115.0,165.0,140.0,6.818181818181818,35.0,7.996031746031745,59.712,59.712,59.712,32.0,32.0,32.0,Products formerly Broadwell,E7 v4,2016/04 - E7 v4
Xeon Processor E7 v4 Family,2016/04,2017/01,4.0,24.0,17.0,2.0,3.2,2.2,115.0,165.0,140.0,6.818181818181818,35.0,7.996031746031745,59.712,59.712,59.712,32.0,32.0,32.0,Products formerly Broadwell,E7 v4,2016/04 - E7 v4
Xeon Processor E7 v4 Family,2016/04,2017/01,4.0,24.0,17.0,2.0,3.2,2.2,115.0,165.0,140.0,6.818181818181818,35.0,7.996031746031745,59.712,59.712,59.712,32.0,32.0,32.0,Products formerly Broadwell,E7 v4,2016/04 - E7 v4
Xeon Processor E7 v4 Family,2016/04,2017/01,4.0,24.0,17.0,2.0,3.2,2.2,115.0,165.0,140.0,6.818181818181818,35.0,7.996031746031745,59.712,59.712,59.712,32.0,32.0,32.0,Products formerly Broadwell,E7 v4,2016/04 - E7 v4
Xeon Processor E7 v4 Family,2016/04,2017/01,4.0,24.0,17.0,2.0,3.2,2.2,115.0,165.0,140.0,6.818181818181818,35.0,7.996031746031745,59.712,59.712,59.712,32.0,32.0,32.0,Products formerly Broadwell,E7 v4,2016/04 - E7 v4
Xeon Processor E7 v4 Family,2016/04,2017/01,4.0,24.0,17.0,2.0,3.2,2.2,115.0,165.0,140.0,6.818181818181818,35.0,7.996031746031745,59.712,59.712,59.712,32.0,32.0,32.0,Products formerly Broadwell,E7 v4,2016/04 - E7 v4
Xeon Processor E7 v4 Family,2016/04,2017/01,4.0,24.0,17.0,2.0,3.2,2.2,115.0,165.0,140.0,6.818181818181818,35.0,7.996031746031745,59.712,59.712,59.712,32.0,32.0,32.0,Products formerly Broadwell,E7 v4,2016/04 - E7 v4
Xeon Processor E7 v4 Family,2016/04,2017/01,4.0,24.0,17.0,2.0,3.2,2.2,115.0,165.0,140.0,6.818181818181818,35.0,7.996031746031745,59.712,59.712,59.712,32.0,32.0,32.0,Products formerly Broadwell,E7 v4,2016/04 - E7 v4
Xeon Processor E7 v4 Family,2016/04,2017/01,4.0,24.0,17.0,2.0,3.2,2.2,115.0,165.0,140.0,6.818181818181818,35.0,7.996031746031745,59.712,59.712,59.712,32.0,32.0,32.0,Products formerly Broadwell,E7 v4,2016/04 - E7 v4
Xeon Processor E7 v4 Family,2016/04,2017/01,4.0,24.0,17.0,2.0,3.2,2.2,115.0,165.0,140.0,6.818181818181818,35.0,7.996031746031745,59.712,59.712,59.712,32.0,32.0,32.0,Products formerly Broadwell,E7 v4,2016/04 - E7 v4
Xeon Processor E7 v4 Family,2016/04,2017/01,4.0,24.0,17.0,2.0,3.2,2.2,115.0,165.0,140.0,6.818181818181818,35.0,7.996031746031745,59.712,59.712,59.712,32.0,32.0,32.0,Products formerly Broadwell,E7 v4,2016/04 - E7 v4
Xeon Processor E5 v4 Family,2016/01,2016/04,4.0,22.0,11.0,1.7,3.7,2.25,55.0,160.0,135.0,4.642857142857143,35.0,9.03125,59.712,76.8,76.8,40.0,40.0,40.0,Products formerly Broadwell,E5 v4,2016/01 - E5 v4
Xeon Processor E5 v4 Family,2016/01,2016/04,4.0,22.0,11.0,1.7,3.7,2.25,55.0,160.0,135.0,4.642857142857143,35.0,9.03125,59.712,76.8,76.8,40.0,40.0,40.0,Products formerly Broadwell,E5 v4,2016/01 - E5 v4
Xeon Processor E5 v4 Family,2016/01,2016/04,4.0,22.0,11.0,1.7,3.7,2.25,55.0,160.0,135.0,4.642857142857143,35.0,9.03125,59.712,76.8,76.8,40.0,40.0,40.0,Products formerly Broadwell,E5 v4,2016/01 - E5 v4
Xeon Processor E5 v4 Family,2016/01,2016/04,4.0,22.0,11.0,1.7,3.7,2.25,55.0,160.0,135.0,4.642857142857143,35.0,9.03125,59.712,76.8,76.8,40.0,40.0,40.0,Products formerly Broadwell,E5 v4,2016/01 - E5 v4
Xeon Processor E5 v4 Family,2016/01,2016/04,4.0,22.0,11.0,1.7,3.7,2.25,55.0,160.0,135.0,4.642857142857143,35.0,9.03125,59.712,76.8,76.8,40.0,40.0,40.0,Products formerly Broadwell,E5 v4,2016/01 - E5 v4
Xeon Processor E5 v4 Family,2016/01,2016/04,4.0,22.0,11.0,1.7,3.7,2.25,55.0,160.0,135.0,4.642857142857143,35.0,9.03125,59.712,76.8,76.8,40.0,40.0,40.0,Products formerly Broadwell,E5 v4,2016/01 - E5 v4
Xeon Processor E5 v4 Family,2016/01,2016/04,4.0,22.0,11.0,1.7,3.7,2.25,55.0,160.0,135.0,4.642857142857143,35.0,9.03125,59.712,76.8,76.8,40.0,40.0,40.0,Products formerly Broadwell,E5 v4,2016/01 - E5 v4
Xeon Processor E5 v4 Family,2016/01,2016/04,4.0,22.0,11.0,1.7,3.7,2.25,55.0,160.0,135.0,4.642857142857143,35.0,9.03125,59.712,76.8,76.8,40.0,40.0,40.0,Products formerly Broadwell,E5 v4,2016/01 - E5 v4
Xeon Processor E5 v4 Family,2016/01,2016/04,4.0,22.0,11.0,1.7,3.7,2.25,55.0,160.0,135.0,4.642857142857143,35.0,9.03125,59.712,76.8,76.8,40.0,40.0,40.0,Products formerly Broadwell,E5 v4,2016/01 - E5 v4
Xeon Processor E5 v4 Family,2016/01,2016/04,4.0,22.0,11.0,1.7,3.7,2.25,55.0,160.0,135.0,4.642857142857143,35.0,9.03125,59.712,76.8,76.8,40.0,40.0,40.0,Products formerly Broadwell,E5 v4,2016/01 - E5 v4
Xeon Processor E5 v4 Family,2016/01,2016/04,4.0,22.0,11.0,1.7,3.7,2.25,55.0,160.0,135.0,4.642857142857143,35.0,9.03125,59.712,76.8,76.8,40.0,40.0,40.0,Products formerly Broadwell,E5 v4,2016/01 - E5 v4
Xeon Processor E5 v4 Family,2016/01,2016/04,4.0,22.0,11.0,1.7,3.7,2.25,55.0,160.0,135.0,4.642857142857143,35.0,9.03125,59.712,76.8,76.8,40.0,40.0,40.0,Products formerly Broadwell,E5 v4,2016/01 - E5 v4
Xeon Processor E5 v4 Family,2016/01,2016/04,4.0,22.0,11.0,1.7,3.7,2.25,55.0,160.0,135.0,4.642857142857143,35.0,9.03125,59.712,76.8,76.8,40.0,40.0,40.0,Products formerly Broadwell,E5 v4,2016/01 - E5 v4
Xeon Processor E5 v4 Family,2016/01,2016/04,4.0,22.0,11.0,1.7,3.7,2.25,55.0,160.0,135.0,4.642857142857143,35.0,9.03125,59.712,76.8,76.8,40.0,40.0,40.0,Products formerly Broadwell,E5 v4,2016/01 - E5 v4
Xeon Processor E5 v4 Family,2016/01,2016/04,4.0,22.0,11.0,1.7,3.7,2.25,55.0,160.0,135.0,4.642857142857143,35.0,9.03125,59.712,76.8,76.8,40.0,40.0,40.0,Products formerly Broadwell,E5 v4,2016/01 - E5 v4
Xeon Processor E5 v4 Family,2016/01,2016/04,4.0,22.0,11.0,1.7,3.7,2.25,55.0,160.0,135.0,4.642857142857143,35.0,9.03125,59.712,76.8,76.8,40.0,40.0,40.0,Products formerly Broadwell,E5 v4,2016/01 - E5 v4
